name,surface_area,volume,compactness,rectangularity,diameter,convexity,eccentricity
AircraftBuoyant\m1337_unified_prepared.obj,0.30397066777157367,5.093729681789622,-0.02007415995495941,-0.35586426367321733,-0.6229752982127066,2.259278635155041,-0.09084080415453301
AircraftBuoyant\m1338_unified_prepared.obj,0.7177285800455143,5.9123862153715505,-0.020074159954650336,-0.22149511262405105,-0.08391283240479454,2.117152060909021,-0.0908911744436717
AircraftBuoyant\m1339_unified_prepared.obj,-0.6684395855217139,-0.3951803951414056,-0.020074159953664305,-0.7634166808387256,-0.6774883886302213,-0.8781544441021754,-0.08744611560093841
AircraftBuoyant\m1340_unified_prepared.obj,-0.6551006443310023,-0.16948121037664443,-0.020074159954814857,-0.57192489206903,-0.6954751370958107,0.9012748639771182,-0.0851020922833872
AircraftBuoyant\m1341_unified_prepared.obj,-0.6055468739423712,-0.04934244878577181,-0.020074159954775593,-0.5024225445494334,-0.6951922861549655,1.1006781494590598,-0.07589910638816005
AircraftBuoyant\m1342_unified_prepared.obj,-0.18338460043629679,1.7828730632369694,-0.02007415995488586,-0.3857077178542096,-0.6828496996453387,2.0634176464352283,-0.08452107047789531
AircraftBuoyant\m1343_unified_prepared.obj,0.2575418612647569,3.2088167896482154,-0.020074159954603196,-0.18065507993791405,-0.6663929176325047,2.5553478222379953,-0.09010599651038244
AircraftBuoyant\m1344_unified_prepared.obj,-0.1913045967682818,2.1581327471250615,-0.02007415995500649,-0.4576613574689754,-0.6686042977154802,2.1134265419005756,-0.08497366951828983
AircraftBuoyant\m1345_unified_prepared.obj,0.41037204170600056,-0.5372529295323769,-0.020074158191500865,0.10932889484932273,-0.6903966770215385,-1.0176548328176518,-0.08908704805135471
AircraftBuoyant\m1346_unified_prepared.obj,-0.5745281637429797,-0.07540122870613077,-0.020074159954518164,-0.37253944062601685,-0.6362821492933957,1.4328026005427488,-0.07816242870352978
AircraftBuoyant\m1347_unified_prepared.obj,-0.4471514488351998,0.2728056976422629,-0.02007415995452014,-0.2590827326140836,-0.6890467066220479,1.7973286484800268,-0.0796091132852001
AircraftBuoyant\m1348_unified_prepared.obj,-0.5755981780251855,-0.07813466715931525,-0.020074159954517983,-0.3711825568731508,-0.6465290674685767,1.432357119002684,-0.0782761267666206
AircraftBuoyant\m1349_unified_prepared.obj,-0.5950353453332895,-0.151821541339707,-0.0200741599544284,-0.4770503019275069,-0.40682575196288184,1.0122500637561824,-0.08850265967986312
AircraftBuoyant\m1350_unified_prepared.obj,-0.5111137245434954,0.06137009171502809,-0.020074159954449076,-0.5726210225057401,0.50572852437069,1.347826996775374,-0.08793260335932314
AircraftBuoyant\m1351_unified_prepared.obj,-0.5321183254782887,-0.2971410692871883,-0.020074159952124204,0.05275060830635181,-0.6963879742230871,1.76605512584886,-0.07961984766367457
AircraftBuoyant\m1352_unified_prepared.obj,-0.49565501168475384,0.15250127311483377,-0.020074159954557833,-0.3202942807522068,-0.6675500351177841,1.9058644775679294,-0.08354204192604887
Apartment\D00045_unified_prepared.obj,8.166207385720384,1.3129535774004146,-0.020074158627145733,4.92517295037889,4.419845557513917,0.2932033395677604,-0.09010785743492837
Apartment\D00086_unified_prepared.obj,0.2728776822854495,1.197552775795062,-0.02007415995201764,0.06109846755968656,-0.4492019656459304,1.660788556450143,-0.0847039924045716
Apartment\D00138_unified_prepared.obj,1.415764573687944,0.0013669760942145556,-0.02007415974442607,1.2853157359529046,2.5720446452743886,-0.5663209586498287,-0.08841994713150116
Apartment\D00156_unified_prepared.obj,5.883091757873924,0.2265360394619945,-0.02007415709303699,3.2805408285051487,1.8328651388182178,-0.666805786678978,-0.08763529522414933
Apartment\D00310_unified_prepared.obj,4.486355344387745,-0.31788206894407917,-0.020074149180687433,5.131371350522164,0.5118869607645542,-0.7164194969071709,-0.08632103637872668
Apartment\D00348_unified_prepared.obj,0.5895627464853546,2.9334187239164633,-0.02007415995354937,0.27900327101406225,1.7958116655674443,1.7058324882996057,-0.06955199349264667
Apartment\D00366_unified_prepared.obj,0.5427585121655972,2.576299131581323,-0.02007415995333132,-0.1491683014473111,0.15978896685558064,2.0055086388198595,-0.08981771187587997
Apartment\D00478_unified_prepared.obj,2.4055129296709405,-0.21483972240585145,-0.020074158542582248,1.80350153867064,0.9742711078814169,-0.7452177229165259,-0.0892555902110654
Apartment\D00496_unified_prepared.obj,0.29619201956100755,2.332178228271464,-0.020074159953989056,0.03762860106562188,1.8648272951337699,1.9448297419513458,-0.09061939610066234
Apartment\D00626_unified_prepared.obj,0.9621577450052101,0.8152027182223457,-0.020074159934320813,1.0348685463784886,-0.08131574649339363,1.2366542043777327,-0.08844739131314289
Apartment\D00639_unified_prepared.obj,2.003893399862157,1.9584095108123811,-0.020074159930595255,1.2976212679185517,1.4392394840487313,1.0113770636413777,-0.09010168999639612
Apartment\D00651_unified_prepared.obj,5.878455629522036,0.2266851361048954,-0.020074157099960657,3.2798766515966813,1.8347679542384523,-0.666899194098669,-0.08764123328087935
Apartment\D00681_unified_prepared.obj,6.992267572471274,1.900493748192181,-0.020074159438518445,4.451612532246582,1.600528804635458,0.9638973536938183,-0.0873948594036362
Apartment\D00780_unified_prepared.obj,0.4862413211074493,-0.5769789017186582,-0.02007415363843352,0.8168621763521995,0.8627378391616203,-1.0826879524809931,-0.07866226832245808
Apartment\D00792_unified_prepared.obj,0.35096981844984826,2.956727499089982,-0.020074159954283383,-0.22433897663762736,0.29226606205889727,2.3240207547801144,-0.08916981463953977
Apartment\D00859_unified_prepared.obj,0.38426495364928775,0.7038275259753191,-0.02007415994719116,0.38264910465813223,-0.6471076262112135,1.8728126213695677,-0.08185810757386038
Apartment\D00860_unified_prepared.obj,2.412671266698974,-0.14642092960796066,-0.020074158906839886,1.807601861062606,0.9758910723608034,-0.6751298248106741,-0.08925868082903234
Apartment\D00869_unified_prepared.obj,1.7375710314463915,-0.45027988784014283,-0.020074156133897188,1.2457412912246553,1.9201246540690822,-1.0378128725055873,-0.09047244687451536
Apartment\D00921_unified_prepared.obj,1.8108510293370084,0.8953173143411348,-0.02007415989737825,1.7695543385053698,0.08705770447542005,0.7474076955945498,-0.09101798176299396
Apartment\D00953_unified_prepared.obj,1.8430662468826777,-0.442195536536179,-0.0200741560185848,1.0176490182481304,-0.07599300606111854,-0.919070486519908,-0.09021904322113758
Apartment\m463_unified_prepared.obj,3.419234647291779,1.5633696722994261,-0.020074159842304852,1.9707942357838815,0.9069782976820611,1.2086894599594666,-0.08905009860976779
Apartment\m464_unified_prepared.obj,1.6477006354191766,0.08443037248371192,-0.02007415973615539,3.51546430934093,-0.6235410000943968,1.8722809175959418,-0.08067453426740374
Apartment\m465_unified_prepared.obj,0.871597264041259,0.10033401439314892,-0.020074159884520874,2.878215095602152,-0.4928767222846809,3.221073280155104,-0.0678705041550068
AquaticAnimal\m53_unified_prepared.obj,-0.687290203141255,-0.5054125131261914,-0.02007415995073635,-0.4001644069890346,-0.6244666940826198,0.26561581742132356,-0.049945620739762824
AquaticAnimal\m54_unified_prepared.obj,-0.625693482777087,-0.42145453687928813,-0.02007415995188101,-0.3730837918035753,-0.5595138325757125,0.9143483101407961,-0.06848577226114802
AquaticAnimal\m55_unified_prepared.obj,-0.6602544489237553,-0.4770510183876952,-0.020074159951009345,-0.42470015188947174,-0.5412828037521203,0.2317664055625231,-0.061228381541475835
